isReply,replyTo,initialTweet,tweetDate,twitterId,handle,text,profileUser,name,tweetLink,timestamp,query,type
,,,Sat Feb 29 18:54:00 +0000 2020,988402005856145409,harrisoniling,@boltapp I was dropped off at my location a while ago but it still says “driving to destination” in app,https://twitter.com/harrisoniling,Harrison Ling,https://twitter.com/harrisoniling/status/1233827779042533377,2020-07-07T16:31:35.204Z,https://twitter.com/boltapp,tweets-replies
,,,Sat Feb 29 16:17:46 +0000 2020,27850602,MrMichaelRees,"@boltapp Hi Bolt, please can you explain why you charge your customers £5.50 (which comes up as short term parking), when the taxi never has to pay to drop anyone at Heathrow? They don’t go into the car park, yet you charge your customers... why? #ripoff #stealing https://t.co/UXYp7ophVs",https://twitter.com/MrMichaelRees,Michael Rees,https://twitter.com/MrMichaelRees/status/1233788461989191681,2020-07-07T16:31:35.204Z,https://twitter.com/boltapp,tweets-replies
true,@Tk47283880,https://twitter.com/Tk47283880/status/1233694266289016837,Sat Feb 29 16:16:42 +0000 2020,1272828978,boltapp,@Tk47283880 Good day. Please send us a DM with your phone number linked to the application as well as the date and time of the trip so we can assist.,https://twitter.com/boltapp,Bolt,https://twitter.com/boltapp/status/1233788193083924480,2020-07-07T16:31:35.204Z,https://twitter.com/boltapp,tweets-replies
,,,Sat Feb 29 15:04:05 +0000 2020,1233468613396484097,StevenMcGinley6,@boltapp one of your drivers in Budapest charged my card for a ride even though I paid cash. Your customer service is unbelievably poor! I want my money refunded ASAP. Getting really fed up now!! https://t.co/JS0VmnuMcu,https://twitter.com/StevenMcGinley6,Steven McGinley,https://twitter.com/StevenMcGinley6/status/1233769916253208578,2020-07-07T16:31:35.204Z,https://twitter.com/boltapp,tweets-replies
true,@Bobby32758396,https://twitter.com/Bobby32758396/status/1233403979255734272,Sat Feb 29 13:56:44 +0000 2020,1272828978,boltapp,"@Bobby32758396 Good day,

Please send us a direct message with the phone number linked to your account to be able to look into it and assist further.",https://twitter.com/boltapp,Bolt,https://twitter.com/boltapp/status/1233752970816360448,2020-07-07T16:31:35.204Z,https://twitter.com/boltapp,tweets-replies
true,@RichieBrave,https://twitter.com/RichieBrave/status/1233495578534981634,Sat Feb 29 13:45:48 +0000 2020,1272828978,boltapp,@RichieBrave We are sorry to hear about your bad experience. Please send us a direct message with the phone number linked to your account to look into it and assist further.,https://twitter.com/boltapp,Bolt,https://twitter.com/boltapp/status/1233750215527747585,2020-07-07T16:31:35.204Z,https://twitter.com/boltapp,tweets-replies
true,@chiboy2313,https://twitter.com/chiboy2313/status/1233710739749298176,Sat Feb 29 12:52:38 +0000 2020,1272828978,boltapp,@chiboy2313 Hello! Thank you for reaching out to us. Please DM us the phone number linked to your account so we can look into this.,https://twitter.com/boltapp,Bolt,https://twitter.com/boltapp/status/1233736836998139904,2020-07-07T16:31:35.204Z,https://twitter.com/boltapp,tweets-replies
true,@boltapp,https://twitter.com/boltapp/status/1219997442516668418,Sat Feb 29 11:08:56 +0000 2020,2736047891,chiboy2313,"@boltapp Good morning bolt. I'm a driver and my account is blocked because I didn't reply to a mail bolt claimed it sent to me. Didn't receive any mail only saw a message on my app which I replied. I'm supposed to be unblocked but not yet, it's taking time to get me unblocked. Need help.",https://twitter.com/chiboy2313,Max-steel 🇮🇱,https://twitter.com/chiboy2313/status/1233710739749298176,2020-07-07T16:31:35.204Z,https://twitter.com/boltapp,tweets-replies
,,,Sat Feb 29 10:03:28 +0000 2020,1233692898539065344,Tk47283880,"@boltapp this ubber driver in Capetown refuses to give my change and is in salting me every time I ask my money
@boltapp help me https://t.co/96jUdwtxbc",https://twitter.com/Tk47283880,Tk,https://twitter.com/Tk47283880/status/1233694266289016837,2020-07-07T16:31:35.204Z,https://twitter.com/boltapp,tweets-replies
,,,Sat Feb 29 08:07:22 +0000 2020,66046835,ferdiazga,"So this happened this morning with @boltapp on my way to the airport in Budapest, I chose this app because normally is good and quick however took me 45 min w/o traffic (app ETA was 25) because the driver took a different route and charged me almost 10k #scam https://t.co/kgTNmGDcPv",https://twitter.com/ferdiazga,Herr Diaz,https://twitter.com/ferdiazga/status/1233665047903252480,2020-07-07T16:31:35.204Z,https://twitter.com/boltapp,tweets-replies
,,,Sat Feb 29 07:44:48 +0000 2020,240826112,oladaporich,@Boltapp_ng @boltapp can you please respond to my mail sent over 6hours ago? This isn’t fair at all.,https://twitter.com/oladaporich,Benroy,https://twitter.com/oladaporich/status/1233659367263817728,2020-07-07T16:31:35.204Z,https://twitter.com/boltapp,tweets-replies
,,,Fri Feb 28 20:53:57 +0000 2020,598444364,RichieBrave,WHY DID MY @BOLTAPP DRIVER GO THE WRONG WAY AND ADD 15 MINUTES ON TO MY JOURNEY?!?!!??!!?!!,https://twitter.com/RichieBrave,Yewande Stan. 🇬🇾🇲🇲🇮🇳,https://twitter.com/RichieBrave/status/1233495578534981634,2020-07-07T16:31:35.204Z,https://twitter.com/boltapp,tweets-replies
,,,Fri Feb 28 14:49:58 +0000 2020,1018403091224387586,Bobby32758396,"Had a cancellation on the @boltapp today which I didn't get paid for, when I questioned it, I was told the customer didn't cancel it bolt did therefore I'm not due a cancellation fee. Is this right? #BOLT #TfL #Uber #kapten #ola @TfLTPH
Is that in your cancellation policy.?",https://twitter.com/Bobby32758396,Itchy Beard,https://twitter.com/Bobby32758396/status/1233403979255734272,2020-07-07T16:31:35.204Z,https://twitter.com/boltapp,tweets-replies
true,@scarlettbrown89,https://twitter.com/scarlettbrown89/status/1233318677908463623,Fri Feb 28 14:40:00 +0000 2020,1272828978,boltapp,@scarlettbrown89 Sorry to hear about your bad experience. Please send us a direct message with the phone number linked to your account to look into it and assist further.,https://twitter.com/boltapp,Bolt,https://twitter.com/boltapp/status/1233401467672911873,2020-07-07T16:31:35.204Z,https://twitter.com/boltapp,tweets-replies
true,@hec008,https://twitter.com/hec008/status/1233155404911300610,Fri Feb 28 13:29:47 +0000 2020,1272828978,boltapp,"@hec008 ¡Hola! Lamentamos saber que tienes esta perspectiva de la App. Te invito a hacer tu reporte al correo mexico@bolt.eu para que te demos una respuesta clara sobre o sucedido y una compensación si es necesario.

Cualquier duda o inconveniente estamos para ayudarte.

¡Que ...",https://twitter.com/boltapp,Bolt,https://twitter.com/boltapp/status/1233383797724504073,2020-07-07T16:31:35.204Z,https://twitter.com/boltapp,tweets-replies
true,@josephjfletcher,https://twitter.com/josephjfletcher/status/1233200076824236032,Fri Feb 28 13:10:41 +0000 2020,1272828978,boltapp,"@josephjfletcher Hi Joseph,

We aren't able to reach out to you here. But please send us a direct message and we will be able to respond to it.",https://twitter.com/boltapp,Bolt,https://twitter.com/boltapp/status/1233378992998273026,2020-07-07T16:31:35.204Z,https://twitter.com/boltapp,tweets-replies
true,@JL4w,https://twitter.com/JL4w/status/1233153468065550337,Fri Feb 28 12:51:45 +0000 2020,1272828978,boltapp,"@JL4w Hi James.

Truly sorry to hear about your bad experience. Please send us a direct message with the phone number linked to your account, as well as the order details to look into it and assist further.",https://twitter.com/boltapp,Bolt,https://twitter.com/boltapp/status/1233374226394030083,2020-07-07T16:31:35.204Z,https://twitter.com/boltapp,tweets-replies
true,@WeddingPhotoJo2,https://twitter.com/WeddingPhotoJo2/status/1233089222933909505,Fri Feb 28 08:40:53 +0000 2020,1272828978,boltapp,@WeddingPhotoJo2  Truly sorry to hear about your bad experience. Please send us a direct message with more details to look into your account and assist further.,https://twitter.com/boltapp,Bolt,https://twitter.com/boltapp/status/1233311095902871553,2020-07-07T16:31:35.204Z,https://twitter.com/boltapp,tweets-replies
true,@Bhuda27773288,https://twitter.com/Bhuda27773288/status/1233293370082111490,Fri Feb 28 08:26:34 +0000 2020,1272828978,boltapp,@Bhuda27773288 Kindly see our correspondence to your last post.,https://twitter.com/boltapp,Bolt,https://twitter.com/boltapp/status/1233307491632664576,2020-07-07T16:31:35.204Z,https://twitter.com/boltapp,tweets-replies
true,@Henysphere_ZA,https://twitter.com/Henysphere_ZA/status/1232994940940115968,Fri Feb 28 05:25:10 +0000 2020,1272828978,boltapp,@Henysphere_ZA Good morning. This is not the kind of behavior we expect from drivers on the platform. Please send us a DM with your phone number linked to the application so we can further assist you.,https://twitter.com/boltapp,Bolt,https://twitter.com/boltapp/status/1233261839850622976,2020-07-07T16:31:35.204Z,https://twitter.com/boltapp,tweets-replies
,,,Fri Feb 28 01:19:44 +0000 2020,202134954,josephjfletcher,@boltapp your drivers in London..... 🤦🏼‍♂️..... can you DM me!,https://twitter.com/josephjfletcher,JOSEPH FLETCHER,https://twitter.com/josephjfletcher/status/1233200076824236032,2020-07-07T16:31:35.204Z,https://twitter.com/boltapp,tweets-replies
,,,Thu Feb 27 22:22:14 +0000 2020,53145116,hec008,Use @boltapp para probarlo he hice un solo viaje y me intentaron hacer 4 cargos distintos a mi tarjeta (dos exitosos) y al momento de reclamar me dan el avión. PESIMO SERVICIO. Y todavía de buena onda les apruebas los cargos porque pensé que lo solucionarían https://t.co/PLoAtSpoyi,https://twitter.com/hec008,Héc,https://twitter.com/hec008/status/1233155404911300610,2020-07-07T16:31:35.204Z,https://twitter.com/boltapp,tweets-replies
,,,Thu Feb 27 22:14:32 +0000 2020,134783364,JL4w,"Having waited patiently in the cold, your driver cancelled on us with 1 minute left to go. As we waved him down afterwards, he got out the car and was threatening @boltapp 👎",https://twitter.com/JL4w,James Lawson 🇭🇰,https://twitter.com/JL4w/status/1233153468065550337,2020-07-07T16:31:35.204Z,https://twitter.com/boltapp,tweets-replies
,,,Thu Feb 27 17:59:15 +0000 2020,1172480677884899328,WeddingPhotoJo2,@boltapp stop your drivers saying they have arrived when they haven’t! Getting annoying !,https://twitter.com/WeddingPhotoJo2,enoughs enough - customers first,https://twitter.com/WeddingPhotoJo2/status/1233089222933909505,2020-07-07T16:31:35.204Z,https://twitter.com/boltapp,tweets-replies
true,@nilechunky,https://twitter.com/nilechunky/status/1233005355489251333,Thu Feb 27 16:09:41 +0000 2020,1272828978,boltapp,"@nilechunky Good day,

Your message has been received and we are on it!",https://twitter.com/boltapp,Bolt,https://twitter.com/boltapp/status/1233061651760451584,2020-07-07T16:31:35.204Z,https://twitter.com/boltapp,tweets-replies
true,@scarlettbrown89,https://twitter.com/scarlettbrown89/status/1232985531979640833,Thu Feb 27 15:58:44 +0000 2020,1272828978,boltapp,@scarlettbrown89 Thank you for understanding and sorry for the typo 😊,https://twitter.com/boltapp,Bolt,https://twitter.com/boltapp/status/1233058895297490946,2020-07-07T16:31:35.204Z,https://twitter.com/boltapp,tweets-replies
true,@scarlettbrown89,https://twitter.com/scarlettbrown89/status/1232985531979640833,Thu Feb 27 15:55:00 +0000 2020,1272828978,boltapp,"@scarlettbrown89 Hi Scarlett,

Currently we don't have fixed rules for that, but as kindness to your driver's time, please try to not keep your stops as short as possible.",https://twitter.com/boltapp,Bolt,https://twitter.com/boltapp/status/1233057956083703813,2020-07-07T16:31:35.204Z,https://twitter.com/boltapp,tweets-replies
,,,Thu Feb 27 12:25:59 +0000 2020,24199757,nilechunky,@boltapp can you get in contact ASAP regarding my promo code not being redeemed on my account please,https://twitter.com/nilechunky,NILE,https://twitter.com/nilechunky/status/1233005355489251333,2020-07-07T16:31:35.204Z,https://twitter.com/boltapp,tweets-replies
,,,Thu Feb 27 11:44:36 +0000 2020,1017766732327419904,Henysphere_ZA,Taxify (Bolt Drivers) Who don't wanna accept discounted rides should go drive taxis🥵🥵🥵 @Boltapp_za @boltapp,https://twitter.com/Henysphere_ZA,Henny💯,https://twitter.com/Henysphere_ZA/status/1232994940940115968,2020-07-07T16:31:35.204Z,https://twitter.com/boltapp,tweets-replies
,,,Thu Feb 27 11:07:13 +0000 2020,1351602510,scarlettbrown89,"@boltapp Hiya, I wish to make a trip with multiple stops, how long will the driver wait at the stop before moving on? Thanks!",https://twitter.com/scarlettbrown89,Scarlett,https://twitter.com/scarlettbrown89/status/1232985531979640833,2020-07-07T16:31:35.204Z,https://twitter.com/boltapp,tweets-replies
true,@blurredlauren,https://twitter.com/blurredlauren/status/1232852170963324928,Thu Feb 27 09:28:45 +0000 2020,1272828978,boltapp,"@blurredlauren Hi Lauren,

Your message has been received. We are on it!",https://twitter.com/boltapp,Bolt,https://twitter.com/boltapp/status/1232960751838679040,2020-07-07T16:31:35.204Z,https://twitter.com/boltapp,tweets-replies
,,,Thu Feb 27 09:14:53 +0000 2020,1272828978,boltapp,"@PamNkomo Hi Pam, thank you for reaching out. Please DM us the phone number linked to your app as well as the email address you're receiving the trip receipts on so we can assist you further.",https://twitter.com/boltapp,Bolt,https://twitter.com/boltapp/status/1232957263737970689,2020-07-07T16:31:35.204Z,https://twitter.com/boltapp,tweets-replies
true,@cazofthemoon,https://twitter.com/cazofthemoon/status/1232832266310684672,Thu Feb 27 09:13:25 +0000 2020,1272828978,boltapp,"@cazzhs Good day,

Please send us a direct message with the phone number linked to your account s to look into it and assist further.",https://twitter.com/boltapp,Bolt,https://twitter.com/boltapp/status/1232956894844801024,2020-07-07T16:31:35.204Z,https://twitter.com/boltapp,tweets-replies
,,,Thu Feb 27 02:17:17 +0000 2020,796785264,blurredlauren,@boltapp please check dms.,https://twitter.com/blurredlauren,lauren,https://twitter.com/blurredlauren/status/1232852170963324928,2020-07-07T16:31:35.204Z,https://twitter.com/boltapp,tweets-replies
,,,Thu Feb 27 00:58:11 +0000 2020,1075294375641563136,cazofthemoon,"@boltapp Hello, I got charged £16.50 at the beginning of my trip and at the end, bold tried to charge me again £17. Can I speak to someone please? Thanks.",https://twitter.com/cazofthemoon,caz 🐷,https://twitter.com/cazofthemoon/status/1232832266310684672,2020-07-07T16:31:35.204Z,https://twitter.com/boltapp,tweets-replies
true,@JasmineDB,https://twitter.com/JasmineDB/status/1232570400229515264,Wed Feb 26 12:22:45 +0000 2020,1272828978,boltapp,@JasmineDB We are so sorry to hear about this bad experience. Please send us a DM with the phone number associated with your account to look into this and assist you further.,https://twitter.com/boltapp,Bolt,https://twitter.com/boltapp/status/1232642151999246336,2020-07-07T16:31:35.204Z,https://twitter.com/boltapp,tweets-replies
true,@jedisaias,https://twitter.com/jedisaias/status/1232406671177080832,Wed Feb 26 09:35:32 +0000 2020,1272828978,boltapp,"@jedisaias Hi Isaias, 
Sorry to hear about the issue. Please send us a direct message with the phone number linked to your account to look into it and assist further.",https://twitter.com/boltapp,Bolt,https://twitter.com/boltapp/status/1232600072921190400,2020-07-07T16:31:35.204Z,https://twitter.com/boltapp,tweets-replies
true,@JillHudson21,https://twitter.com/JillHudson21/status/1232381029354213377,Wed Feb 26 09:28:40 +0000 2020,1272828978,boltapp,"@JillHudson21 Hi Gillian,

Sorry to hear about the issue. Please advise your friend to email us to london@bolt.eu to check our records of the case and follow up.",https://twitter.com/boltapp,Bolt,https://twitter.com/boltapp/status/1232598343097950208,2020-07-07T16:31:35.204Z,https://twitter.com/boltapp,tweets-replies
true,@fone_dad,https://twitter.com/fone_dad/status/1232335051557343233,Wed Feb 26 09:08:43 +0000 2020,1272828978,boltapp,@fone_dad Truly sorry to hear about your bad experience. Please send us a direct message with the phone number linked to your account to look into it and assist further.,https://twitter.com/boltapp,Bolt,https://twitter.com/boltapp/status/1232593324982362112,2020-07-07T16:31:35.204Z,https://twitter.com/boltapp,tweets-replies
,,,Wed Feb 26 07:37:38 +0000 2020,156011037,JasmineDB,"@boltapp order a taxi, drivers do not like the destination so accept and drive the opposite way for 15 minutes waiting for you to cancel. This particular driver was on my road and has drove around for 15 minutes. Worst taxi app in the world.",https://twitter.com/JasmineDB,Jazzy B 🌻🪐,https://twitter.com/JasmineDB/status/1232570400229515264,2020-07-07T16:31:35.204Z,https://twitter.com/boltapp,tweets-replies
true,@JuliusLaizer14,https://twitter.com/JuliusLaizer14/status/1232339538502176770,Wed Feb 26 05:40:06 +0000 2020,1272828978,boltapp,"@JuliusLaizer14 
Habari @JuliusLaizer14


Natumai uko salama, 


Ahsante sana kwa kuwasiliana na sisi , 

je ulifanya fare review.

Tatizo la bei hutokana na GPS ya simu yako au network ya simu yako , kama ikiwa haikamati vizuri bei huwa zinakuja za tofauti 


Ukiwa umemfik...",https://twitter.com/boltapp,Bolt,https://twitter.com/boltapp/status/1232540822199046144,2020-07-07T16:31:35.204Z,https://twitter.com/boltapp,tweets-replies
true,@itsAdel_Zee,https://twitter.com/itsAdel_Zee/status/1232399752291143680,Tue Feb 25 22:44:39 +0000 2020,1272828978,boltapp,@ruttytendo Good day. Please DM us the phone number and email address linked to the account used to request the ride so that we may assist you further.,https://twitter.com/boltapp,Bolt,https://twitter.com/boltapp/status/1232436271668006912,2020-07-07T16:31:35.204Z,https://twitter.com/boltapp,tweets-replies
true,@amolaniyan,https://twitter.com/amolaniyan/status/1232296680848003073,Tue Feb 25 22:14:40 +0000 2020,1272828978,boltapp,@amolaniyan Hello! Kindly DM us details of your query so that we may follow up on the matter for you.,https://twitter.com/boltapp,Bolt,https://twitter.com/boltapp/status/1232428727088316416,2020-07-07T16:31:35.204Z,https://twitter.com/boltapp,tweets-replies
,,,Tue Feb 25 20:19:32 +0000 2020,334949314,itsAdel_Zee,@boltapp but why isnt there anyone assisting me? I was overcharged a trip for R35 costing R166 is that even normal? The destination address showing isnt even what I entered. Please attend to my complaint this is wrong on so many levels!!!!,https://twitter.com/itsAdel_Zee,𝙄𝙂- 𝙩𝙝𝙚𝙬𝙖𝙧𝙙𝙧𝙤𝙗𝙚_𝙖𝙣𝙙𝙢𝙤𝙧𝙚👗,https://twitter.com/itsAdel_Zee/status/1232399752291143680,2020-07-07T16:31:35.204Z,https://twitter.com/boltapp,tweets-replies
true,@boltapp,https://twitter.com/boltapp/status/1201135164795039744,Tue Feb 25 19:05:08 +0000 2020,94338433,JillHudson21,"@boltapp @guardiannews My friend Yusuf left his phone in one of your cabs on Sat in the small hours. He wants it back. Your cab driver has it, the office in Chiswick, London stated he has it and to collect from the office , he went there and still no phone. The police have been informed- return it ASAP",https://twitter.com/JillHudson21,Gillian Hudson,https://twitter.com/JillHudson21/status/1232381029354213377,2020-07-07T16:31:35.204Z,https://twitter.com/boltapp,tweets-replies
true,@boltapp,https://twitter.com/boltapp/status/1232215804122406912,Tue Feb 25 16:20:16 +0000 2020,1191284126969729026,JuliusLaizer14,@boltapp @amolaniyan @femi @villigm Bolt tanzania tuangalie sisi madereva tunafanya kazi kwa hasara sana km 15 tsh 6000 hasara kubwa.,https://twitter.com/JuliusLaizer14,Julius Laizer,https://twitter.com/JuliusLaizer14/status/1232339538502176770,2020-07-07T16:31:35.204Z,https://twitter.com/boltapp,tweets-replies
,,,Tue Feb 25 16:02:26 +0000 2020,21202147,fone_dad,"@boltapp  have successfully used Uber many times in UK/Europe. Recently introduced to @boltapp as offered a Promo £5...Have now used @boltapp 4x  &amp; EVERY TIME actual charged price has been far more than quoted rate OR been charged (totally untrue) ""waiting charges"". CROOKS!!",https://twitter.com/fone_dad,Proud Dad,https://twitter.com/fone_dad/status/1232335051557343233,2020-07-07T16:31:35.204Z,https://twitter.com/boltapp,tweets-replies
true,@demicolleen,https://twitter.com/demicolleen/status/1232225678973640704,Tue Feb 25 14:56:46 +0000 2020,1272828978,boltapp,"@demicolleen Sorry to hear about the issue. 

Please send us an in-app message to look into your account and see how can we help.",https://twitter.com/boltapp,Bolt,https://twitter.com/boltapp/status/1232318524296744960,2020-07-07T16:31:35.204Z,https://twitter.com/boltapp,tweets-replies
true,@AgopErmeniyan,https://twitter.com/AgopErmeniyan/status/1232027353049595905,Tue Feb 25 14:18:56 +0000 2020,1272828978,boltapp,"@AgopErmeniyan Hi Agop,

Sorry to hear about the issue with your bonus campaigns. Please send us a direct message with the phone number linked to your Bolt account to look into it and investigate.",https://twitter.com/boltapp,Bolt,https://twitter.com/boltapp/status/1232309005655183362,2020-07-07T16:31:35.204Z,https://twitter.com/boltapp,tweets-replies
true,@boltapp,https://twitter.com/boltapp/status/1232215804122406912,Tue Feb 25 13:29:58 +0000 2020,1367075412,amolaniyan,@boltapp @femi @villigm My Phone number is 07037833001,https://twitter.com/amolaniyan,adeola Olaniyan,https://twitter.com/amolaniyan/status/1232296680848003073,2020-07-07T16:31:35.204Z,https://twitter.com/boltapp,tweets-replies
,,,Tue Feb 25 08:47:50 +0000 2020,25100506,demicolleen,@boltapp i’m sick of your app lying about the distance of the driver.,https://twitter.com/demicolleen,demi - colleen 🥭 #blm,https://twitter.com/demicolleen/status/1232225678973640704,2020-07-07T16:31:35.204Z,https://twitter.com/boltapp,tweets-replies
,,,Mon Feb 24 21:45:21 +0000 2020,1367075412,amolaniyan,@Femi Akin-Laguda @villigm ....You guyz should RETURN my money debited multiple times from last year and even today...This is a SCAM!!!...I will soon start a campaign...Your CS keeps sending nonsense feedback to me...review your process,https://twitter.com/amolaniyan,adeola Olaniyan,https://twitter.com/amolaniyan/status/1232058960615821312,2020-07-07T16:31:35.204Z,https://twitter.com/boltapp,tweets-replies
true,@Boltapp_ng,https://twitter.com/Boltapp_ng/status/1230408548330491904,Mon Feb 24 21:30:24 +0000 2020,1367075412,amolaniyan,@Boltapp_ng @Boltapp_ng You guyz should stop all this nonsense...I have like 5 multiple debit alert from last year which is yet to be refunded and again yesterday another multiple debit....Return my money,https://twitter.com/amolaniyan,adeola Olaniyan,https://twitter.com/amolaniyan/status/1232055198916452353,2020-07-07T16:31:35.204Z,https://twitter.com/boltapp,tweets-replies
,,,Mon Feb 24 19:39:45 +0000 2020,1184494223346851846,AgopErmeniyan,@boltapp I am driver in London . Bolt didn’t pay my bonuses. They writing “ we will pay” but they dosent pay. Scam company dosent work this company. @kaptenuk @Uber @BBCWorld @SkyNews @TfL @TfLTPH https://t.co/oPDdPj5QGB,https://twitter.com/AgopErmeniyan,Heval Agop Öztürk,https://twitter.com/AgopErmeniyan/status/1232027353049595905,2020-07-07T16:31:35.204Z,https://twitter.com/boltapp,tweets-replies
,,,Wed Jan 22 14:57:11 +0000 2020,1272828978,boltapp,"We’re happy to announce that we officially started ride-hailing operations in the Armenian capital of Yerevan! 🇦🇲
Read more here 👇 https://t.co/Q035pMvAKS",https://twitter.com/boltapp,Bolt,https://twitter.com/boltapp/status/1219997442516668418,2020-07-07T16:31:35.204Z,https://twitter.com/boltapp,tweets-replies
,,,Sun Dec 01 13:45:13 +0000 2019,1272828978,boltapp,"We've got you covered London. 🇬🇧

@guardiannews put the city's ride-hailing apps to the test and Bolt came out on top. 🚗 🏆 

https://t.co/HPpHvC6577

#ridehailing #boltlondon #London",https://twitter.com/boltapp,Bolt,https://twitter.com/boltapp/status/1201135164795039744,2020-07-07T16:31:35.204Z,https://twitter.com/boltapp,tweets-replies
,,,Fri Oct 25 12:17:50 +0000 2019,1272828978,boltapp,"Driving into the weekend like 🤙🏼
PS! Stay safe, eyes on the road and hands on the wheel! 👀",https://twitter.com/boltapp,Bolt,https://twitter.com/boltapp/status/1187704820855136256,2020-07-07T16:31:35.204Z,https://twitter.com/boltapp,tweets-replies
,,,Wed Oct 23 12:11:02 +0000 2019,1040854259212926976,BujuBantzz,My bolt driver thought I was on a glide when I jumped on the aux https://t.co/mOwWuB5VRk,https://twitter.com/BujuBantzz,The Only Fans Analyst🇯🇲 🇬🇾,https://twitter.com/BujuBantzz/status/1186978332790927361,2020-07-07T16:31:35.204Z,https://twitter.com/boltapp,tweets-replies
,,,Sat Jan 05 17:07:25 +0000 2019,743199714502402048,akreana_,O jewa ke eng ?,https://twitter.com/akreana_,Keabetswe🌬,https://twitter.com/akreana_/status/1081598051322679297,2020-07-07T16:31:35.204Z,https://twitter.com/boltapp,tweets-replies
true,@preriit2131,https://twitter.com/preriit2131/status/1231841269917388800,Tue Feb 25 13:51:02 +0000 2020,1272828978,boltapp,"@preriit2131 Hi Preriit,

Sorry to hear that. Please send us a direct message with more details to be able to assist you further.",https://twitter.com/boltapp,Bolt,https://twitter.com/boltapp/status/1232301985224888323,2020-07-07T16:31:35.206Z,https://twitter.com/boltapp,tweets-replies
true,@djsameb,https://twitter.com/djsameb/status/1231444142447828992,Tue Feb 25 13:03:39 +0000 2020,1272828978,boltapp,"@djsameb Hi sam, 

Please send us an in-app message or the direct message here with your phone number linked to the Bolt account and further details to assist with the matter.",https://twitter.com/boltapp,Bolt,https://twitter.com/boltapp/status/1232290057496748032,2020-07-07T16:31:35.206Z,https://twitter.com/boltapp,tweets-replies
true,@TrustTheSparkle,https://twitter.com/TrustTheSparkle/status/1231370924143894528,Tue Feb 25 12:52:40 +0000 2020,1272828978,boltapp,@TrustTheSparkle Thank you for sharing your story 💚,https://twitter.com/boltapp,Bolt,https://twitter.com/boltapp/status/1232287292800274432,2020-07-07T16:31:35.206Z,https://twitter.com/boltapp,tweets-replies
true,@GammonSense,https://twitter.com/GammonSense/status/1231183591058608129,Tue Feb 25 12:33:39 +0000 2020,1272828978,boltapp,"@GammonSense Thanks for reaching out, 

We don't have fixed fares. The price is calculated based on the distance covered and the time spent on your journey.",https://twitter.com/boltapp,Bolt,https://twitter.com/boltapp/status/1232282510354239489,2020-07-07T16:31:35.206Z,https://twitter.com/boltapp,tweets-replies
true,@KateLoisElliott,https://twitter.com/KateLoisElliott/status/1230880413457027072,Tue Feb 25 12:26:40 +0000 2020,1272828978,boltapp,@KateLoisElliott We are sorry to hear about your bad experience. Please send us a direct message with the phone number linked to your account to look into this matter and assist further.,https://twitter.com/boltapp,Bolt,https://twitter.com/boltapp/status/1232280751833583617,2020-07-07T16:31:35.206Z,https://twitter.com/boltapp,tweets-replies
,,,Tue Feb 25 12:22:41 +0000 2020,1272828978,boltapp,@flufftravels Truly sorry to hear about your bad experience. Please send us a direct message with the phone number linked to your account to look into it and assist further.,https://twitter.com/boltapp,Bolt,https://twitter.com/boltapp/status/1232279749231337472,2020-07-07T16:31:35.206Z,https://twitter.com/boltapp,tweets-replies
true,@7Calin,https://twitter.com/7Calin/status/1230824270407839745,Tue Feb 25 12:07:28 +0000 2020,1272828978,boltapp,"@7Calin Hi Alin,

Sorry to hear that you feel this way. We have responded to your direct message. Please follow up there if you have any questions.",https://twitter.com/boltapp,Bolt,https://twitter.com/boltapp/status/1232275919475224576,2020-07-07T16:31:35.206Z,https://twitter.com/boltapp,tweets-replies
true,@FreemanServis,https://twitter.com/FreemanServis/status/1232122242366091265,Tue Feb 25 11:24:50 +0000 2020,1272828978,boltapp,"@FreemanServis Hello, thank you for reaching out to us. Please DM us the email address involved and a screenshot of the email as well so we can look into this.",https://twitter.com/boltapp,Bolt,https://twitter.com/boltapp/status/1232265191573905408,2020-07-07T16:31:35.206Z,https://twitter.com/boltapp,tweets-replies
true,@tdotm,https://twitter.com/tdotm/status/1230653341753016321,Tue Feb 25 10:39:17 +0000 2020,1272828978,boltapp,@tdotm Thank you for your feedback and sorry to hear about the issue. We are working hard on improving every aspect that may be causing issues at the moment.,https://twitter.com/boltapp,Bolt,https://twitter.com/boltapp/status/1232253729358983170,2020-07-07T16:31:35.206Z,https://twitter.com/boltapp,tweets-replies
true,@JeSuis_Ugonna,https://twitter.com/JeSuis_Ugonna/status/1231975654767431680,Tue Feb 25 09:47:09 +0000 2020,1272828978,boltapp,@JeSuis_Ugonna Hello there! Thank you for reaching out to us. Please DM us details of your query so we can assist you.,https://twitter.com/boltapp,Bolt,https://twitter.com/boltapp/status/1232240607348903937,2020-07-07T16:31:35.206Z,https://twitter.com/boltapp,tweets-replies
true,@AcquaahQuarme,https://twitter.com/AcquaahQuarme/status/1231921223585738752,Tue Feb 25 08:53:03 +0000 2020,1272828978,boltapp,"@AcquaahQuarme Hello! Kindly disregard such news as they are false. Our systems are not hacked and are safe, clean and working to full capacity, so is usage of ATM cards on our platform. Rest assured our systems are secured, keep riding on Bolt!",https://twitter.com/boltapp,Bolt,https://twitter.com/boltapp/status/1232226994122903552,2020-07-07T16:31:35.206Z,https://twitter.com/boltapp,tweets-replies
