likesCount,tweetUrl,action,rtCount,profileUrl,handle,description,name,,,,
,https://twitter.com/startupestonia/status/1128214790554423296,RT,2,https://www.twitter.com/@strategallies,@strategallies,An #OpenInnovation consulting company focusing on helping large blue chip manufacturers connect with new and interesting technologies worldwide #Innovation,Strategic Allies,,,,
5,https://twitter.com/startupestonia/status/1126367968122810370,liked,,https://www.twitter.com/@LiisiOrg,@LiisiOrg,"Startup Community Development Manager @startupestonia, Head Organizer of @startupweek Tallinn. 🚀",Liisi Org,,,,
5,https://twitter.com/startupestonia/status/1126367968122810370,liked,,https://www.twitter.com/@EUStartupNet,@EUStartupNet,The common voice of European startups,EU Startup Network,,,,
5,https://twitter.com/startupestonia/status/1126367968122810370,liked,,https://www.twitter.com/@JameelaKhan18,@JameelaKhan18,Jamila khan women rights activist,Jameela Khan,,,,
5,https://twitter.com/startupestonia/status/1126367968122810370,liked,,https://www.twitter.com/@euasiatravelor,@euasiatravelor,Tech entrepreneur focused on #Banking #Fintech #Blockchain #Payments  #Technology in #Europe #Africa #LATAM🇪🇺🇪🇦🇲🇦🇺🇸🇮🇳,Avijit । অভিজিৎ,,,,
5,https://twitter.com/startupestonia/status/1126367968122810370,liked,,https://www.twitter.com/@esto_tech,@esto_tech,"Blogging & tweeting re. Nordic & Estonian tech news. For Estonian tech events, see https://t.co/nx80foDUNf | #technews #estotech #Estonia",estonia tech news,,,,
,https://twitter.com/startupestonia/status/1126367968122810370,RT,2,https://www.twitter.com/@LiisiOrg,@LiisiOrg,"Startup Community Development Manager @startupestonia, Head Organizer of @startupweek Tallinn. 🚀",Liisi Org,,,,
,https://twitter.com/startupestonia/status/1126367968122810370,RT,2,https://www.twitter.com/@JameelaKhan18,@JameelaKhan18,Jamila khan women rights activist,Jameela Khan,,,,
5,https://twitter.com/startupestonia/status/1126367231372341248,liked,,https://www.twitter.com/@pvesterbacka,@pvesterbacka,"Creating gravity. Enabling future growth. Building the Tunnel. 
Former Mighty Eagle at Angry Birds, founder of Slush and MobileMonday, the one with the balls;-)",Peter Vesterbacka,,,,
5,https://twitter.com/startupestonia/status/1126367231372341248,liked,,https://www.twitter.com/@katavarblane,@katavarblane,,Kata Varblane,,,,
5,https://twitter.com/startupestonia/status/1126367231372341248,liked,,https://www.twitter.com/@msilventola,@msilventola,"Early stage investor in 50+ companies, based in Singapore @Frontier / First Investor and proud backer @Boltapp @hugoapp_ @cafexapp @eAgronom_com @PayMongo",Mikko Silventola,,,,
5,https://twitter.com/startupestonia/status/1126367231372341248,liked,,https://www.twitter.com/@Latitude59,@Latitude59,"THE place for people serious about #startups, investing, and the future of governance. Join us on 27 - 28 August in Tallinn and online.  #Latitude59",Latitude59,,,,
5,https://twitter.com/startupestonia/status/1126367231372341248,liked,,https://www.twitter.com/@EstoniaInvest,@EstoniaInvest,The Estonian Investment Agency is a government agency promoting foreign investments and assisting international companies in finding business opportunities.,Invest in Estonia,,,,
,https://twitter.com/startupestonia/status/1126367231372341248,RT,3,https://www.twitter.com/@pvesterbacka,@pvesterbacka,"Creating gravity. Enabling future growth. Building the Tunnel. 
Former Mighty Eagle at Angry Birds, founder of Slush and MobileMonday, the one with the balls;-)",Peter Vesterbacka,,,,
,https://twitter.com/startupestonia/status/1126367231372341248,RT,3,https://www.twitter.com/@Latitude59,@Latitude59,"THE place for people serious about #startups, investing, and the future of governance. Join us on 27 - 28 August in Tallinn and online.  #Latitude59",Latitude59,,,,
,https://twitter.com/startupestonia/status/1126367231372341248,RT,3,https://www.twitter.com/@EstoniaInvest,@EstoniaInvest,The Estonian Investment Agency is a government agency promoting foreign investments and assisting international companies in finding business opportunities.,Invest in Estonia,,,,
6,https://twitter.com/startupestonia/status/1126366134016577537,liked,,https://www.twitter.com/@keskkyla,@keskkyla,"Fixing traffic! ceo @supervaisor_com co-founder @Teleportinc, first researcher @Skype. Put neural networks to 300M computers in 2006",Silver Keskkula,,,,
6,https://twitter.com/startupestonia/status/1126366134016577537,liked,,https://www.twitter.com/@widzhit,@widzhit,,Kukkur Mammut,,,,
6,https://twitter.com/startupestonia/status/1126366134016577537,liked,,https://www.twitter.com/@akberzins,@akberzins,Partner @ChangeVentures.  @KauffmanFellows. 2x veteran of $100m+ startup exits. Co-founder @TechHubRiga. @Stanfordbiz. Politiski aktīvs @konservativie,Andris K. Berzins,,,,
6,https://twitter.com/startupestonia/status/1126366134016577537,liked,,https://www.twitter.com/@FlxPreuss,@FlxPreuss,"Tech, Start-ups,and Products 🇪🇺",Felix Preuß,,,,
6,https://twitter.com/startupestonia/status/1126366134016577537,liked,,https://www.twitter.com/@LiisiOrg,@LiisiOrg,"Startup Community Development Manager @startupestonia, Head Organizer of @startupweek Tallinn. 🚀",Liisi Org,,,,
6,https://twitter.com/startupestonia/status/1126366134016577537,liked,,https://www.twitter.com/@SofiaeConsultin,@SofiaeConsultin,We focus on helping start-ups in their pre-ICO stage to stay on the winning side of the market.,Sofia eConsulting,,,,
20,https://twitter.com/startupestonia/status/1126366080606322688,liked,,https://www.twitter.com/@yschimke,@yschimke,"Husband of the lovely @tschimke. Father of two kids. mgr at Google. past: Eng at @facebook, @twitter, @manquanttech",Yuri Schimke,,,,
20,https://twitter.com/startupestonia/status/1126366080606322688,liked,,https://www.twitter.com/@SargleppMargus,@SargleppMargus,,Margus Särglepp,,,,
20,https://twitter.com/startupestonia/status/1126366080606322688,liked,,https://www.twitter.com/@davemosk,@davemosk,"Building the world I want to live in. Chartered Director & Startup Investor; Business Geek, Tohunga Rorohiko, Lexicographer, Klezmer, Reprobate.",Dave Moskovitz,,,,
20,https://twitter.com/startupestonia/status/1126366080606322688,liked,,https://www.twitter.com/@katavarblane,@katavarblane,,Kata Varblane,,,,
20,https://twitter.com/startupestonia/status/1126366080606322688,liked,,https://www.twitter.com/@viljarraask,@viljarraask,Väljendan siin isiklikke seisukohti.,Viljar Rääsk,,,,
20,https://twitter.com/startupestonia/status/1126366080606322688,liked,,https://www.twitter.com/@HikaruKusaka,@HikaruKusaka,blockhive CEO| 日本で唯一マイナンバーカードを活用したデジタルID領域にフルベッドしている企業 | eResidencyアドバイザー |加賀市デジタルアドバイザー| 一生無料の電子契約https://t.co/CYhWKe8ZhV | デジタル身分証アプリxID https://t.co/2zqahzefrB |,Hikaru Kusaka @blockhive 🐝,,,,
20,https://twitter.com/startupestonia/status/1126366080606322688,liked,,https://www.twitter.com/@Wazeeree_3,@Wazeeree_3,| Minding my business | Gat a dream to chase!,Nazeer,,,,
20,https://twitter.com/startupestonia/status/1126366080606322688,liked,,https://www.twitter.com/@SaifHarrasii,@SaifHarrasii,"CEO of Brokers | X Commercial Pilot | Member of Real Estate Committee, Oman Chamber Of Commerce",Saif Harrasi,,,,
20,https://twitter.com/startupestonia/status/1126366080606322688,liked,,https://www.twitter.com/@LiisiOrg,@LiisiOrg,"Startup Community Development Manager @startupestonia, Head Organizer of @startupweek Tallinn. 🚀",Liisi Org,,,,
20,https://twitter.com/startupestonia/status/1126366080606322688,liked,,https://www.twitter.com/@EvelinKuuse,@EvelinKuuse,,Evelin K,,,,
20,https://twitter.com/startupestonia/status/1126366080606322688,liked,,https://www.twitter.com/@volmermart,@volmermart,"Diplomat, Undersecretary for Europe in Estonian Foreign Ministry, communication and negotiations connoisseur, liberal, cross-country skier to begin with...",Märt Volmer,,,,
20,https://twitter.com/startupestonia/status/1126366080606322688,liked,,https://www.twitter.com/@KlenJaarats,@KlenJaarats,"EU Director, Government Office, Estonia. #TallinnDigitalSummit #TedxTallinn @eyl40 Personal opinions, RT not necessarily endorsement.",Klen Jäärats,,,,
20,https://twitter.com/startupestonia/status/1126366080606322688,liked,,https://www.twitter.com/@RReindoff,@RReindoff,tech and blockchain enthusiast / SetGo / Blockhive,Ragnar Reindoff,,,,
20,https://twitter.com/startupestonia/status/1126366080606322688,liked,,https://www.twitter.com/@EstoniaInvest,@EstoniaInvest,The Estonian Investment Agency is a government agency promoting foreign investments and assisting international companies in finding business opportunities.,Invest in Estonia,,,,
20,https://twitter.com/startupestonia/status/1126366080606322688,liked,,https://www.twitter.com/@EEinEU,@EEinEU,News from the Estonian Permanent Representation to the EU. Successor of @EU2017EE since January 2018,Estonia in the EU,,,,
20,https://twitter.com/startupestonia/status/1126366080606322688,liked,,https://www.twitter.com/@SandraS2rav,@SandraS2rav,Head of Sustainability 💚@BoltApp / Lecturer of EU law & legal tech @TallinnTech 🇪🇪. An @e_estonia-n in perpetuum. I tweet what I like,Sandra Särav,,,,
20,https://twitter.com/startupestonia/status/1126366080606322688,liked,,https://www.twitter.com/@MikkVainik,@MikkVainik,I help startups thrive in Estonia and help Estonia solve wicked problems. I'm also a hobby entrepreneur. Proud father of two.,Mikk Vainik,,,,
20,https://twitter.com/startupestonia/status/1126366080606322688,liked,,https://www.twitter.com/@basliyalvinod,@basliyalvinod,Estonia Trade Facilitator India,Vinod Basliyal,,,,
20,https://twitter.com/startupestonia/status/1126366080606322688,liked,,https://www.twitter.com/@esto_tech,@esto_tech,"Blogging & tweeting re. Nordic & Estonian tech news. For Estonian tech events, see https://t.co/nx80foDUNf | #technews #estotech #Estonia",estonia tech news,,,,
20,https://twitter.com/startupestonia/status/1126366080606322688,liked,,https://www.twitter.com/@earny_joe,@earny_joe,vincit qui se vincit,Joseph,,,,
12,https://twitter.com/startupestonia/status/1126365993394163713,liked,,https://www.twitter.com/@jkaljundi,@jkaljundi,"CEO: @Weekdone weekly PPP planning + quarterly OKR goal-setting tool for teams. 
Co-founder: @Koosloodus environment & @Garage48 startup foundations.",Jüri Kaljundi,,,,
12,https://twitter.com/startupestonia/status/1126365993394163713,liked,,https://www.twitter.com/@lseelenbinder,@lseelenbinder,Builder of products. Follower of Jesus. Husband to Naemi. 🇺🇸 expat in 🇨🇭. Founder @StadiaMaps & Partner at @FunktionalOU Views are my own.,Luke Seelenbinder,,,,
12,https://twitter.com/startupestonia/status/1126365993394163713,liked,,https://www.twitter.com/@katavarblane,@katavarblane,,Kata Varblane,,,,
12,https://twitter.com/startupestonia/status/1126365993394163713,liked,,https://www.twitter.com/@msilventola,@msilventola,"Early stage investor in 50+ companies, based in Singapore @Frontier / First Investor and proud backer @Boltapp @hugoapp_ @cafexapp @eAgronom_com @PayMongo",Mikko Silventola,,,,
12,https://twitter.com/startupestonia/status/1126365993394163713,liked,,https://www.twitter.com/@adamrangpr,@adamrangpr,Saunapreneur at @estoniansaunas & Comms Director @unicountestonia. Previously helped Estonia build e-Residency.,Adam Rang (🇪🇪/🇬🇧),,,,
12,https://twitter.com/startupestonia/status/1126365993394163713,liked,,https://www.twitter.com/@double_u_d,@double_u_d,"Co-founder&CEO @content_quo, #translation quality mgmt #SaaS. Founder @Nimi_naming, co-founder @EERICA_ee. Ex #eResident, now resident of #Estonia.",Kirill Soloviev,,,,
12,https://twitter.com/startupestonia/status/1126365993394163713,liked,,https://www.twitter.com/@WellmanAlex,@WellmanAlex,"Yooper / Tallinn, Estonia 🇪🇪 / Head of Marketing @e_residents #eResidency. Opinions are my own.",Alex Wellman 🚡,,,,
12,https://twitter.com/startupestonia/status/1126365993394163713,liked,,https://www.twitter.com/@Latitude59,@Latitude59,"THE place for people serious about #startups, investing, and the future of governance. Join us on 27 - 28 August in Tallinn and online.  #Latitude59",Latitude59,,,,
12,https://twitter.com/startupestonia/status/1126365993394163713,liked,,https://www.twitter.com/@LiisiOrg,@LiisiOrg,"Startup Community Development Manager @startupestonia, Head Organizer of @startupweek Tallinn. 🚀",Liisi Org,,,,
12,https://twitter.com/startupestonia/status/1126365993394163713,liked,,https://www.twitter.com/@EstoniaInvest,@EstoniaInvest,The Estonian Investment Agency is a government agency promoting foreign investments and assisting international companies in finding business opportunities.,Invest in Estonia,,,,
12,https://twitter.com/startupestonia/status/1126365993394163713,liked,,https://www.twitter.com/@SandraS2rav,@SandraS2rav,Head of Sustainability 💚@BoltApp / Lecturer of EU law & legal tech @TallinnTech 🇪🇪. An @e_estonia-n in perpetuum. I tweet what I like,Sandra Särav,,,,
12,https://twitter.com/startupestonia/status/1126365993394163713,liked,,https://www.twitter.com/@cave_johnson_98,@cave_johnson_98,@reinman on Medium. Often gushing about Category Theory and cat memes. Bringing back 1960s Multics (see @multix_labs),Quarantined Feral Cat,,,,
12,https://twitter.com/markorussiver/status/1126196163651276800,liked,,https://www.twitter.com/@pvesterbacka,@pvesterbacka,"Creating gravity. Enabling future growth. Building the Tunnel. 
Former Mighty Eagle at Angry Birds, founder of Slush and MobileMonday, the one with the balls;-)",Peter Vesterbacka,,,,
12,https://twitter.com/markorussiver/status/1126196163651276800,liked,,https://www.twitter.com/@pvgreen,@pvgreen,"Digital Evangelist,Mobile Sensei at @MobileSensing @RehabooGame-working w/ innovative stuff & digital mktng; #Mobile #DOOH #SoMe #DigitalHealth #Startups #SXSW",Peter Gréen,,,,
12,https://twitter.com/markorussiver/status/1126196163651276800,liked,,https://www.twitter.com/@3rdEFX,@3rdEFX,"...Online Developers • Growth Hackers • Renewable Energy, Smart City & ICT Consultants...",3rd EFX,,,,
12,https://twitter.com/markorussiver/status/1126196163651276800,liked,,https://www.twitter.com/@double_u_d,@double_u_d,"Co-founder&CEO @content_quo, #translation quality mgmt #SaaS. Founder @Nimi_naming, co-founder @EERICA_ee. Ex #eResident, now resident of #Estonia.",Kirill Soloviev,,,,
12,https://twitter.com/markorussiver/status/1126196163651276800,liked,,https://www.twitter.com/@Valtonenk,@Valtonenk,Entrepreneur and startup activist. Special interest in trains and tunnels 🙂,Kustaa Valtonen,,,,
12,https://twitter.com/markorussiver/status/1126196163651276800,liked,,https://www.twitter.com/@sakriviklund,@sakriviklund,"Specialist - Brands, Contents, Concepts, and Communications",Sakri Viklund,,,,
12,https://twitter.com/markorussiver/status/1126196163651276800,liked,,https://www.twitter.com/@MikaelTPetersen,@MikaelTPetersen,"I am Interested on energy & stockmarkets. Hyvän ruuan ystävä.
Looking for new job from May 2020",Mikael Petersen,,,,
12,https://twitter.com/markorussiver/status/1126196163651276800,liked,,https://www.twitter.com/@Anetttu,@Anetttu,Digital Transformation Adviser at @e_Estonia- Keynote Speaker. Sharing my own values & ideas. #eGovernance #Cybersecurity #DigitalSociety,Anett Numa,,,,
12,https://twitter.com/markorussiver/status/1126196163651276800,liked,,https://www.twitter.com/@Latitude59,@Latitude59,"THE place for people serious about #startups, investing, and the future of governance. Join us on 27 - 28 August in Tallinn and online.  #Latitude59",Latitude59,,,,
12,https://twitter.com/markorussiver/status/1126196163651276800,liked,,https://www.twitter.com/@KStalsett,@KStalsett,Developing and innovating the high north. https://t.co/MKdKOw4xg7,Kenneth Stålsett,,,,
12,https://twitter.com/markorussiver/status/1126196163651276800,liked,,https://www.twitter.com/@EstoniaInvest,@EstoniaInvest,The Estonian Investment Agency is a government agency promoting foreign investments and assisting international companies in finding business opportunities.,Invest in Estonia,,,,
12,https://twitter.com/markorussiver/status/1126196163651276800,liked,,https://www.twitter.com/@TribeTampere,@TribeTampere,Uniting Tampere #startup #ecosystem since 2017 at P47.,TribeTampere,,,,
,https://twitter.com/markorussiver/status/1126196163651276800,RT,3,https://www.twitter.com/@pvesterbacka,@pvesterbacka,"Creating gravity. Enabling future growth. Building the Tunnel. 
Former Mighty Eagle at Angry Birds, founder of Slush and MobileMonday, the one with the balls;-)",Peter Vesterbacka,,,,
,https://twitter.com/markorussiver/status/1126196163651276800,RT,3,https://www.twitter.com/@3rdEFX,@3rdEFX,"...Online Developers • Growth Hackers • Renewable Energy, Smart City & ICT Consultants...",3rd EFX,,,,
,https://twitter.com/markorussiver/status/1126196163651276800,RT,3,https://www.twitter.com/@aufrichtig40,@aufrichtig40,,Richard T Serkey,,,,
12,https://twitter.com/markorussiver/status/1126168440333635585,liked,,https://www.twitter.com/@jkaljundi,@jkaljundi,"CEO: @Weekdone weekly PPP planning + quarterly OKR goal-setting tool for teams. 
Co-founder: @Koosloodus environment & @Garage48 startup foundations.",Jüri Kaljundi,,,,
12,https://twitter.com/markorussiver/status/1126168440333635585,liked,,https://www.twitter.com/@lseelenbinder,@lseelenbinder,Builder of products. Follower of Jesus. Husband to Naemi. 🇺🇸 expat in 🇨🇭. Founder @StadiaMaps & Partner at @FunktionalOU Views are my own.,Luke Seelenbinder,,,,
12,https://twitter.com/markorussiver/status/1126168440333635585,liked,,https://www.twitter.com/@katavarblane,@katavarblane,,Kata Varblane,,,,
12,https://twitter.com/markorussiver/status/1126168440333635585,liked,,https://www.twitter.com/@msilventola,@msilventola,"Early stage investor in 50+ companies, based in Singapore @Frontier / First Investor and proud backer @Boltapp @hugoapp_ @cafexapp @eAgronom_com @PayMongo",Mikko Silventola,,,,
12,https://twitter.com/markorussiver/status/1126168440333635585,liked,,https://www.twitter.com/@adamrangpr,@adamrangpr,Saunapreneur at @estoniansaunas & Comms Director @unicountestonia. Previously helped Estonia build e-Residency.,Adam Rang (🇪🇪/🇬🇧),,,,
12,https://twitter.com/markorussiver/status/1126168440333635585,liked,,https://www.twitter.com/@double_u_d,@double_u_d,"Co-founder&CEO @content_quo, #translation quality mgmt #SaaS. Founder @Nimi_naming, co-founder @EERICA_ee. Ex #eResident, now resident of #Estonia.",Kirill Soloviev,,,,
12,https://twitter.com/markorussiver/status/1126168440333635585,liked,,https://www.twitter.com/@WellmanAlex,@WellmanAlex,"Yooper / Tallinn, Estonia 🇪🇪 / Head of Marketing @e_residents #eResidency. Opinions are my own.",Alex Wellman 🚡,,,,
12,https://twitter.com/markorussiver/status/1126168440333635585,liked,,https://www.twitter.com/@Latitude59,@Latitude59,"THE place for people serious about #startups, investing, and the future of governance. Join us on 27 - 28 August in Tallinn and online.  #Latitude59",Latitude59,,,,
12,https://twitter.com/markorussiver/status/1126168440333635585,liked,,https://www.twitter.com/@LiisiOrg,@LiisiOrg,"Startup Community Development Manager @startupestonia, Head Organizer of @startupweek Tallinn. 🚀",Liisi Org,,,,
12,https://twitter.com/markorussiver/status/1126168440333635585,liked,,https://www.twitter.com/@EstoniaInvest,@EstoniaInvest,The Estonian Investment Agency is a government agency promoting foreign investments and assisting international companies in finding business opportunities.,Invest in Estonia,,,,
12,https://twitter.com/markorussiver/status/1126168440333635585,liked,,https://www.twitter.com/@SandraS2rav,@SandraS2rav,Head of Sustainability 💚@BoltApp / Lecturer of EU law & legal tech @TallinnTech 🇪🇪. An @e_estonia-n in perpetuum. I tweet what I like,Sandra Särav,,,,
12,https://twitter.com/markorussiver/status/1126168440333635585,liked,,https://www.twitter.com/@cave_johnson_98,@cave_johnson_98,@reinman on Medium. Often gushing about Category Theory and cat memes. Bringing back 1960s Multics (see @multix_labs),Quarantined Feral Cat,,,,
,https://twitter.com/markorussiver/status/1126168440333635585,RT,0,https://www.twitter.com/@startupestonia,@startupestonia,Everything about the startup scene and starting up in Estonia. Supercharging the Estonian startup ecosystem for global success. #startupestonia,Startup Estonia,,,,
,https://twitter.com/markorussiver/status/1126168440333635585,RT,0,https://www.twitter.com/@EstoniaInvest,@EstoniaInvest,The Estonian Investment Agency is a government agency promoting foreign investments and assisting international companies in finding business opportunities.,Invest in Estonia,,,,
20,https://twitter.com/ViljarLubi/status/1126030498751447040,liked,,https://www.twitter.com/@yschimke,@yschimke,"Husband of the lovely @tschimke. Father of two kids. mgr at Google. past: Eng at @facebook, @twitter, @manquanttech",Yuri Schimke,,,,
20,https://twitter.com/ViljarLubi/status/1126030498751447040,liked,,https://www.twitter.com/@SargleppMargus,@SargleppMargus,,Margus Särglepp,,,,
20,https://twitter.com/ViljarLubi/status/1126030498751447040,liked,,https://www.twitter.com/@davemosk,@davemosk,"Building the world I want to live in. Chartered Director & Startup Investor; Business Geek, Tohunga Rorohiko, Lexicographer, Klezmer, Reprobate.",Dave Moskovitz,,,,
20,https://twitter.com/ViljarLubi/status/1126030498751447040,liked,,https://www.twitter.com/@katavarblane,@katavarblane,,Kata Varblane,,,,
20,https://twitter.com/ViljarLubi/status/1126030498751447040,liked,,https://www.twitter.com/@viljarraask,@viljarraask,Väljendan siin isiklikke seisukohti.,Viljar Rääsk,,,,
20,https://twitter.com/ViljarLubi/status/1126030498751447040,liked,,https://www.twitter.com/@HikaruKusaka,@HikaruKusaka,blockhive CEO| 日本で唯一マイナンバーカードを活用したデジタルID領域にフルベッドしている企業 | eResidencyアドバイザー |加賀市デジタルアドバイザー| 一生無料の電子契約https://t.co/CYhWKe8ZhV | デジタル身分証アプリxID https://t.co/2zqahzefrB |,Hikaru Kusaka @blockhive 🐝,,,,
20,https://twitter.com/ViljarLubi/status/1126030498751447040,liked,,https://www.twitter.com/@Wazeeree_3,@Wazeeree_3,| Minding my business | Gat a dream to chase!,Nazeer,,,,
20,https://twitter.com/ViljarLubi/status/1126030498751447040,liked,,https://www.twitter.com/@SaifHarrasii,@SaifHarrasii,"CEO of Brokers | X Commercial Pilot | Member of Real Estate Committee, Oman Chamber Of Commerce",Saif Harrasi,,,,
20,https://twitter.com/ViljarLubi/status/1126030498751447040,liked,,https://www.twitter.com/@LiisiOrg,@LiisiOrg,"Startup Community Development Manager @startupestonia, Head Organizer of @startupweek Tallinn. 🚀",Liisi Org,,,,
20,https://twitter.com/ViljarLubi/status/1126030498751447040,liked,,https://www.twitter.com/@EvelinKuuse,@EvelinKuuse,,Evelin K,,,,
20,https://twitter.com/ViljarLubi/status/1126030498751447040,liked,,https://www.twitter.com/@volmermart,@volmermart,"Diplomat, Undersecretary for Europe in Estonian Foreign Ministry, communication and negotiations connoisseur, liberal, cross-country skier to begin with...",Märt Volmer,,,,
20,https://twitter.com/ViljarLubi/status/1126030498751447040,liked,,https://www.twitter.com/@KlenJaarats,@KlenJaarats,"EU Director, Government Office, Estonia. #TallinnDigitalSummit #TedxTallinn @eyl40 Personal opinions, RT not necessarily endorsement.",Klen Jäärats,,,,
20,https://twitter.com/ViljarLubi/status/1126030498751447040,liked,,https://www.twitter.com/@RReindoff,@RReindoff,tech and blockchain enthusiast / SetGo / Blockhive,Ragnar Reindoff,,,,
20,https://twitter.com/ViljarLubi/status/1126030498751447040,liked,,https://www.twitter.com/@EstoniaInvest,@EstoniaInvest,The Estonian Investment Agency is a government agency promoting foreign investments and assisting international companies in finding business opportunities.,Invest in Estonia,,,,
20,https://twitter.com/ViljarLubi/status/1126030498751447040,liked,,https://www.twitter.com/@EEinEU,@EEinEU,News from the Estonian Permanent Representation to the EU. Successor of @EU2017EE since January 2018,Estonia in the EU,,,,
20,https://twitter.com/ViljarLubi/status/1126030498751447040,liked,,https://www.twitter.com/@SandraS2rav,@SandraS2rav,Head of Sustainability 💚@BoltApp / Lecturer of EU law & legal tech @TallinnTech 🇪🇪. An @e_estonia-n in perpetuum. I tweet what I like,Sandra Särav,,,,
20,https://twitter.com/ViljarLubi/status/1126030498751447040,liked,,https://www.twitter.com/@MikkVainik,@MikkVainik,I help startups thrive in Estonia and help Estonia solve wicked problems. I'm also a hobby entrepreneur. Proud father of two.,Mikk Vainik,,,,
20,https://twitter.com/ViljarLubi/status/1126030498751447040,liked,,https://www.twitter.com/@basliyalvinod,@basliyalvinod,Estonia Trade Facilitator India,Vinod Basliyal,,,,
20,https://twitter.com/ViljarLubi/status/1126030498751447040,liked,,https://www.twitter.com/@esto_tech,@esto_tech,"Blogging & tweeting re. Nordic & Estonian tech news. For Estonian tech events, see https://t.co/nx80foDUNf | #technews #estotech #Estonia",estonia tech news,,,,
20,https://twitter.com/ViljarLubi/status/1126030498751447040,liked,,https://www.twitter.com/@earny_joe,@earny_joe,vincit qui se vincit,Joseph,,,,
,https://twitter.com/ViljarLubi/status/1126030498751447040,RT,3,https://www.twitter.com/@SaifHarrasii,@SaifHarrasii,"CEO of Brokers | X Commercial Pilot | Member of Real Estate Committee, Oman Chamber Of Commerce",Saif Harrasi,,,,
,https://twitter.com/ViljarLubi/status/1126030498751447040,RT,3,https://www.twitter.com/@startupestonia,@startupestonia,Everything about the startup scene and starting up in Estonia. Supercharging the Estonian startup ecosystem for global success. #startupestonia,Startup Estonia,,,,
,https://twitter.com/ViljarLubi/status/1126030498751447040,RT,3,https://www.twitter.com/@EstoniaInvest,@EstoniaInvest,The Estonian Investment Agency is a government agency promoting foreign investments and assisting international companies in finding business opportunities.,Invest in Estonia,,,,
6,https://twitter.com/double_u_d/status/1125349508374761472,liked,,https://www.twitter.com/@keskkyla,@keskkyla,"Fixing traffic! ceo @supervaisor_com co-founder @Teleportinc, first researcher @Skype. Put neural networks to 300M computers in 2006",Silver Keskkula,,,,
6,https://twitter.com/double_u_d/status/1125349508374761472,liked,,https://www.twitter.com/@widzhit,@widzhit,,Kukkur Mammut,,,,
6,https://twitter.com/double_u_d/status/1125349508374761472,liked,,https://www.twitter.com/@akberzins,@akberzins,Partner @ChangeVentures.  @KauffmanFellows. 2x veteran of $100m+ startup exits. Co-founder @TechHubRiga. @Stanfordbiz. Politiski aktīvs @konservativie,Andris K. Berzins,,,,
6,https://twitter.com/double_u_d/status/1125349508374761472,liked,,https://www.twitter.com/@FlxPreuss,@FlxPreuss,"Tech, Start-ups,and Products 🇪🇺",Felix Preuß,,,,
6,https://twitter.com/double_u_d/status/1125349508374761472,liked,,https://www.twitter.com/@LiisiOrg,@LiisiOrg,"Startup Community Development Manager @startupestonia, Head Organizer of @startupweek Tallinn. 🚀",Liisi Org,,,,
6,https://twitter.com/double_u_d/status/1125349508374761472,liked,,https://www.twitter.com/@SofiaeConsultin,@SofiaeConsultin,We focus on helping start-ups in their pre-ICO stage to stay on the winning side of the market.,Sofia eConsulting,,,,
,https://twitter.com/double_u_d/status/1125349508374761472,RT,4,https://www.twitter.com/@Wazeeree_3,@Wazeeree_3,| Minding my business | Gat a dream to chase!,Nazeer,,,,
,https://twitter.com/double_u_d/status/1125349508374761472,RT,4,https://www.twitter.com/@szonov,@szonov,"System analyst & Managing Partner | Focused on Estonia, Nordic & Universum. + Switzerland | Latest news from Estonia: https://t.co/v5TV7DZpco",Sergei Zonov,,,,
,https://twitter.com/double_u_d/status/1125349508374761472,RT,4,https://www.twitter.com/@startupestonia,@startupestonia,Everything about the startup scene and starting up in Estonia. Supercharging the Estonian startup ecosystem for global success. #startupestonia,Startup Estonia,,,,
,https://twitter.com/double_u_d/status/1125349508374761472,RT,4,https://www.twitter.com/@FlxPreuss,@FlxPreuss,"Tech, Start-ups,and Products 🇪🇺",Felix Preuß,,,,
6,https://twitter.com/startupestonia/status/1123866254522159104,liked,,https://www.twitter.com/@triinmahlakoiv,@triinmahlakoiv,I solve AI talent shortage @NorthStarAIconf & cybersecurity skill gap @RangeForce | Enthusiastic about #data #AI #analytics  #running #tea #reading,Triin Mahlakõiv,,,,
6,https://twitter.com/startupestonia/status/1123866254522159104,liked,,https://www.twitter.com/@nysnomarketing,@nysnomarketing,"Providing #startups and #SMEs with affordable, creative & strategic online marketing solutions through #Squarespace #webdesign and #socialmediamarketing",Nysnö Web Design & Social Media,,,,
6,https://twitter.com/startupestonia/status/1123866254522159104,liked,,https://www.twitter.com/@SaifHarrasii,@SaifHarrasii,"CEO of Brokers | X Commercial Pilot | Member of Real Estate Committee, Oman Chamber Of Commerce",Saif Harrasi,,,,
6,https://twitter.com/startupestonia/status/1123866254522159104,liked,,https://www.twitter.com/@KojiroMoriwaka,@KojiroMoriwaka,"世界の「イノベーションエコシステムの内側」を@forbesjapan、りそな銀行、日刊工業新聞に寄稿。 https://t.co/nEUQ09MHb4 CEO @MoriwakaM CIO　@iuniversity2020 客員教授 @HBSAlumniAngels Angel🦄 
#ESG #SDGs #DX",John Kojiro Moriwaka/Advisor for Startup & VC,,,,
6,https://twitter.com/startupestonia/status/1123866254522159104,liked,,https://www.twitter.com/@lotustiga,@lotustiga,🦸‍♂️🦹‍♀️🕵️‍♀️ 🕵️‍♂️ 👩‍⚕️,🧘‍♂️🐯,,,,
