likesCount,tweetUrl,action,profileUrl,handle,description,name,rtCount,,,,,,,
64,https://twitter.com/OdedRechavi/status/1072761787286732801,liked,https://www.twitter.com/@dinazielinski,@dinazielinski,bio/informatics 🧫🧬💻 | @cibiltech & @ParisTxGroup | @TEDTalks speaker | proud first-in-family | American in Paris,Dina Zielinski,,,,,,,,
64,https://twitter.com/OdedRechavi/status/1072761787286732801,liked,https://www.twitter.com/@NoyPerel,@NoyPerel,I like cats and creme brulee. Also a penguin enthusiast,Noy,,,,,,,,
64,https://twitter.com/OdedRechavi/status/1072761787286732801,liked,https://www.twitter.com/@josiegz,@josiegz,"Science journalist writing @Nature, @NatGeo, @sciam, @aeonmag, @HakaiMagazine, @SAPIENS_org, @undarkmag. Won @AmnestyNow 2015 Online Media Award. #ClimateCrisis",Josie Glausiusz ג'וסי גלאזיוס جوسي غلاوسيوز,,,,,,,,
64,https://twitter.com/OdedRechavi/status/1072761787286732801,liked,https://www.twitter.com/@SenguptaLab,@SenguptaLab,Neurogeneticist at Brandeis. We study multiple aspects of sensory biology. Mostly in worms. Lab appears to be powered by vast quantities of junk food.,Piali Sengupta,,,,,,,,
64,https://twitter.com/OdedRechavi/status/1072761787286732801,liked,https://www.twitter.com/@genotripe,@genotripe,"Gene-Supremo and Worm Wizard. He/Him. Tweets my own views, or those of my brain parasite.",Jonathan Pettitt,,,,,,,,
64,https://twitter.com/OdedRechavi/status/1072761787286732801,liked,https://www.twitter.com/@jmescoda,@jmescoda,Emprenedor i supervivent.  Some college a l'Escola Universitària d'Empresarials.  Doctorat en Filosofia a la Universitat de la Vida,Josep Maria Escoda,,,,,,,,
64,https://twitter.com/OdedRechavi/status/1072761787286732801,liked,https://www.twitter.com/@adernburg,@adernburg,"Chromosome biologist @ UC Berkeley. Native Californian. Here for the science, shrooms, and weird organisms.",Abby Dernburg,,,,,,,,
64,https://twitter.com/OdedRechavi/status/1072761787286732801,liked,https://www.twitter.com/@Roninatty,@Roninatty,"Lawyer, Biohacker",Ronin Attorney,,,,,,,,
64,https://twitter.com/OdedRechavi/status/1072761787286732801,liked,https://www.twitter.com/@czgavazzi,@czgavazzi,I am what I am but generally speaking I am a teachery #teacher.#School principal#longlife learner #digital immigrant.Profilo personale non istituzionale.,carola,,,,,,,,
64,https://twitter.com/OdedRechavi/status/1072761787286732801,liked,https://www.twitter.com/@erlichya,@erlichya,"Un-disciplined scientist. 

@MyHeritage's CSO. Previously, Prof. of CS at @Columbia U and PI at Whitehead Institute of MIT. Erdős–Bacon number=5.",Yaniv (((Erlich))),,,,,,,,
64,https://twitter.com/OdedRechavi/status/1072761787286732801,liked,https://www.twitter.com/@MHendr1cks,@MHendr1cks,exporting less entropy every day,Michael Hendricks,,,,,,,,
64,https://twitter.com/OdedRechavi/status/1072761787286732801,liked,https://www.twitter.com/@AssafZaritsky,@AssafZaritsky,"Computational cell dynamics, bridging computer science and cell biology. Open science, outreach and education. PI @bengurionu since Oct. 2018.",Assaf Zaritsky,,,,,,,,
64,https://twitter.com/OdedRechavi/status/1072761787286732801,liked,https://www.twitter.com/@JasonSynaptic,@JasonSynaptic,🇿🇦🇳🇿#Neuroscientist/#PI @UUtah, @cziscience Ben Barres Investigator,  amateur landscape photographer. https://t.co/MXjuIqYdUh…,Jason Shepherd,,,,,,
64,https://twitter.com/OdedRechavi/status/1072761787286732801,liked,https://www.twitter.com/@engelstad_b,@engelstad_b,"Norwegian. ,Christian ,love travelling ,Friend of Israel , history, art ,wine , architecture , aviation , politics & more .Tweet in English & Norwegian 🇳🇴",B.T.HAMMER ENGELSTAD,,,,,,,,
64,https://twitter.com/OdedRechavi/status/1072761787286732801,liked,https://www.twitter.com/@szetoinsitu,@szetoinsitu,"PhD in @open_cobrapy charming; Microbiome, Data Sci/Viz;
Disclaimers apply
2% troll content per @botsentinel",Charlie 司徒,,,,,,,,
64,https://twitter.com/OdedRechavi/status/1072761787286732801,liked,https://www.twitter.com/@JamesPBLloyd,@JamesPBLloyd,"Geneticist interested in splicing, RNA decay, DNA methylation & synbio. 
🇬🇧🇪🇺 now in 🇦🇺.
Google Scholar: https://t.co/UI6juUa3lz",James Lloyd,,,,,,,,
64,https://twitter.com/OdedRechavi/status/1072761787286732801,liked,https://www.twitter.com/@LaurenBHorowitz,@LaurenBHorowitz,"PhD student in Ringstad Lab at NYU SOM, molecular neurobiologist, mom of toddlers",Lauren B Horowitz,,,,,,,,
64,https://twitter.com/OdedRechavi/status/1072761787286732801,liked,https://www.twitter.com/@Baldscientist,@Baldscientist,Hubby|Dad|Prof|Scientist|Author|Puerto Rican|BS @uprrp |MS @rcmupr |PhD @Cornell |Biology Prof @WCUofPA | 🏳️‍🌈 Ally| Tw/rTw personal| #planaria  #pharmacology,"🧠🔬Prof. Oné R. Pagán, PhD 🧪🧠",,,,,,,,
64,https://twitter.com/OdedRechavi/status/1072761787286732801,liked,https://www.twitter.com/@ctmurphy1,@ctmurphy1,Scientist & ever more concerned citizen - Genetics & Genomics of Aging/Quality of Life with Age/Cognitive Decline/Repro. Aging/Epigenetics, she/her,Coleen Murphy,,,,,,,
64,https://twitter.com/OdedRechavi/status/1072761787286732801,liked,https://www.twitter.com/@IDEAS_Immersion,@IDEAS_Immersion,"Accelerating Tel Aviv University entrepreneurs. Los Angeles & Chicago: July 14-28, 2019.",IDEAS Immersion,,,,,,,,
64,https://twitter.com/OdedRechavi/status/1072761787286732801,liked,https://www.twitter.com/@CalenRyan,@CalenRyan,"Reproductive Biology, Evolution, & (Epi)genetics🧬Stats and R. Brazilian Jiujitsu Purple Belt. Motorcycles🏍Camping⛺️ Aquatec🎧. He/him/eh 🇨🇦",Calen P. Ryan 🌊🦇,,,,,,,,
64,https://twitter.com/OdedRechavi/status/1072761787286732801,liked,https://www.twitter.com/@eyalbenda,@eyalbenda,"Father of 2 children, millions of nematodes, billions of yeast cells. Postdoc in the Kruglyak Lab at UCLA",Eyal Ben David,,,,,,,,
64,https://twitter.com/OdedRechavi/status/1072761787286732801,liked,https://www.twitter.com/@ShiriGurCohen,@ShiriGurCohen,EMBO and HFSP postdoctoral fellow at Rockefeller University. Stem cell scientist.,Shiri Gur-Cohen,,,,,,,,
64,https://twitter.com/OdedRechavi/status/1072761787286732801,liked,https://www.twitter.com/@Troy_McD_UBC,@Troy_McD_UBC,UBC Neuro PhD candidate | Combining genomic engineering and phenomics of worms to understand mechanisms underlying learning and ASD | Mountains & skateboarding,Troy McDiarmid,,,,,,,,
64,https://twitter.com/OdedRechavi/status/1072761787286732801,liked,https://www.twitter.com/@RogerPocockMelb,@RogerPocockMelb,Worm geek. Spends most of his time understanding how genes control brain function. Monash University.,Prof. Roger Pocock 🏳️‍🌈🔬,,,,,,,,
64,https://twitter.com/OdedRechavi/status/1072761787286732801,liked,https://www.twitter.com/@Sunil_KumarKR,@Sunil_KumarKR,Postdoc #MichiganState| #Husker alumni| Comparative epigenetics and epigenomics| AFE @ThePlantCell| Chair @ASPB Alliance| Co-founder @plantpostdocs,Sunil K. Kenchanmane Raju,,,,,,,,
64,https://twitter.com/OdedRechavi/status/1072761787286732801,liked,https://www.twitter.com/@Fierst_Lab,@Fierst_Lab,"Assistant Professor at the University of Alabama. Evolutionary genetics, theory, modeling and bioinformatics. Roll Bama Roll.",Janna Fierst,,,,,,,,
64,https://twitter.com/OdedRechavi/status/1072761787286732801,liked,https://www.twitter.com/@Liad_Mudrik,@Liad_Mudrik,,Liad Mudrik,,,,,,,,
64,https://twitter.com/OdedRechavi/status/1072761787286732801,liked,https://www.twitter.com/@Avinoam_lab,@Avinoam_lab,"Microscopist, cell biologist, optimist",Ori Avinoam,,,,,,,,
64,https://twitter.com/OdedRechavi/status/1072761787286732801,liked,https://www.twitter.com/@alexia_zz,@alexia_zz,Chief Editor of @NatureCancer. Former Chief Editor of Nature Cell Biology. Like or RT is not endorsement. All views my own.,Alexia-Ileana Zaromytidou,,,,,,,,
64,https://twitter.com/OdedRechavi/status/1072761787286732801,liked,https://www.twitter.com/@OrenKobiler,@OrenKobiler,Virologist at Medical School @TelAvivUni,Oren Kobiler,,,,,,,,
64,https://twitter.com/OdedRechavi/status/1072761787286732801,liked,https://www.twitter.com/@TelAvivUni,@TelAvivUni,"Leading research university in #Israel and the world. World's 8ᵗʰ in graduate #Startups, top 100 #Innovation. Be Part of the Next Big Idea.",Tel Aviv University,,,,,,,,
64,https://twitter.com/OdedRechavi/status/1072761787286732801,liked,https://www.twitter.com/@kati_kish,@kati_kish,"PhD candidate in philosophy of mathematics at @TelAvivUni. Research interests: intuitionism, the foundational debate, cultural evolution and social norms.",Kati Kish Bar On,,,,,,,,
64,https://twitter.com/OdedRechavi/status/1072761787286732801,liked,https://www.twitter.com/@WpiJagan,@WpiJagan,"Systems Neuroscience Laboratory, Worcester Polytechnic Institute in Massachusetts, USA. A son, husband, father, and an immigrant !",Jagan Srinivasan,,,,,,,,
64,https://twitter.com/OdedRechavi/status/1072761787286732801,liked,https://www.twitter.com/@Arie_Fridrich,@Arie_Fridrich,"PhD student @HebrewU, @YehuMoran lab. Interested in evolution of non-coding RNAs in animals, plants and any other organisms.",Arie Fridrich,,,,,,,,
64,https://twitter.com/OdedRechavi/status/1072761787286732801,liked,https://www.twitter.com/@Toker_IA,@Toker_IA,PhD studies in how to let worms define your schedule and hobbies. Behavior and small RNA inheritance in C. elegans.,Itai A. Toker,,,,,,,,
64,https://twitter.com/OdedRechavi/status/1072761787286732801,liked,https://www.twitter.com/@LInzelberg,@LInzelberg,"PhD candidate @ Sagol School of Neuroscience, TAU, Israel. Interested in signal processing and Independent Component Analysis of bio-electrical signals.",Lilah Inzelberg Yifa,,,,,,,,
64,https://twitter.com/OdedRechavi/status/1072761787286732801,liked,https://www.twitter.com/@Znger4,@Znger4,"ResAssosiate@ WIS,past-Technion-IIT Madras. dream works believer😊NIK (?) in NFkB pathway-Past:G-proteins-,Chl Binding Proteins,DmNucleobindin-Microb Diversity",Znger,,,,,,,,
64,https://twitter.com/OdedRechavi/status/1072761787286732801,liked,https://www.twitter.com/@RuvinskyIlya,@RuvinskyIlya,How do social signals regulate physiology and development?,Ilya Ruvinsky,,,,,,,,
64,https://twitter.com/OdedRechavi/status/1072761787286732801,liked,https://www.twitter.com/@SharonShle,@SharonShle,we work on small retroviruses and big cows. but we actually work on stem cells. our lab Moto is “always make new mistakes”,Sharon Schlesinger,,,,,,,,
64,https://twitter.com/OdedRechavi/status/1072761787286732801,liked,https://www.twitter.com/@jallepap,@jallepap,"Professor & Lab Head. MD/PhD, 100% research: cell division, genome stability, cancer biology. Young despite the years, hope despite the times. My opinion only.",Prasad Jallepalli,,,,,,,,
64,https://twitter.com/OdedRechavi/status/1072761787286732801,liked,https://www.twitter.com/@gerapti,@gerapti,"Biologist studying the nervous system, circuit development, gene-function in morphogenesis. Group leader at EMBL. Dancer.",Georgia Rapti,,,,,,,,
64,https://twitter.com/OdedRechavi/status/1072761787286732801,liked,https://www.twitter.com/@p_heringer,@p_heringer,"PhD student interested in mobile genetic elements, satellite DNA, horizontal transfer",Pedro Heringer,,,,,,,,
,https://twitter.com/OdedRechavi/status/1072761787286732801,RT,https://www.twitter.com/@jmescoda,@jmescoda,Emprenedor i supervivent.  Some college a l'Escola Universitària d'Empresarials.  Doctorat en Filosofia a la Universitat de la Vida,Josep Maria Escoda,3,,,,,,,
,https://twitter.com/OdedRechavi/status/1072761787286732801,RT,https://www.twitter.com/@engelstad_b,@engelstad_b,"Norwegian. ,Christian ,love travelling ,Friend of Israel , history, art ,wine , architecture , aviation , politics & more .Tweet in English & Norwegian 🇳🇴",B.T.HAMMER ENGELSTAD,3,,,,,,,
,https://twitter.com/OdedRechavi/status/1072761787286732801,RT,https://www.twitter.com/@TelAvivUni,@TelAvivUni,"Leading research university in #Israel and the world. World's 8ᵗʰ in graduate #Startups, top 100 #Innovation. Be Part of the Next Big Idea.",Tel Aviv University,3,,,,,,,
17,https://twitter.com/MarthaMerrow/status/1072753511744585728,liked,https://www.twitter.com/@MariaGardani,@MariaGardani,"Sleep, Insomnia and Mental Health interests me as well as art and feminism. Lecturer at University of Glasgow. (she/her) Views expressed are my own",Dr Maria Gardani 🧘‍♀️🇬🇷 🏴󠁧󠁢󠁳󠁣󠁴󠁿,,,,,,,,
17,https://twitter.com/MarthaMerrow/status/1072753511744585728,liked,https://www.twitter.com/@araujojf,@araujojf,"I am neurociclista and Neuro_Scientist that Study Biological Rhythms, Sleep, Memory and Emotion",John Araujo,,,,,,,,
17,https://twitter.com/MarthaMerrow/status/1072753511744585728,liked,https://www.twitter.com/@oliviavp,@oliviavp,#rubiscobiotech,olivia valdes,,,,,,,,
17,https://twitter.com/MarthaMerrow/status/1072753511744585728,liked,https://www.twitter.com/@ElmarLinsmeier,@ElmarLinsmeier,"Born in Weiden in der Oberpfalz (Upper Palatinate), Bavaria, 🇪🇺🏳️‍🌈",Elmar Linsmeier,,,,,,,,
17,https://twitter.com/MarthaMerrow/status/1072753511744585728,liked,https://www.twitter.com/@sicht_flug,@sicht_flug,"Kommunikations-Experte, schnell, kreativ, viel Erfahrung und daher voller Ideen; spontan, mag das Leben und die Menschen",Werner Mäder,,,,,,,,
17,https://twitter.com/MarthaMerrow/status/1072753511744585728,liked,https://www.twitter.com/@EmilyManoogian,@EmilyManoogian,"On a mission to make the term circadian rhythms, and how to optimize them for health, common knowledge.",Emily Manoogian,,,,,,,,
17,https://twitter.com/MarthaMerrow/status/1072753511744585728,liked,https://www.twitter.com/@Abhi_Biotech,@Abhi_Biotech,Bioinformatician | Mathematical Modeller | Biotechnology Engineer |  Photography Enthusiast |  Inter-multi-disciplinary Scientist | ⏰⏳🖥⚽📷,Abhi,,,,,,,,
17,https://twitter.com/MarthaMerrow/status/1072753511744585728,liked,https://www.twitter.com/@jbhclock,@jbhclock,"Professor of Pediatrics, Interim Director, Division of Human Genetics, Division of Immunobiology, Cincinnati Children’s, father, fan of sports and bbq.",John Hogenesch,,,,,,,,
17,https://twitter.com/MarthaMerrow/status/1072753511744585728,liked,https://www.twitter.com/@ant_dodd,@ant_dodd,"My lab studies circadian rhythms, cell signalling and environmental adaptation. Mainly plants. Group leader at the John Innes Centre, UK. Views my own.",Antony Dodd,,,,,,,,
17,https://twitter.com/MarthaMerrow/status/1072753511744585728,liked,https://www.twitter.com/@yuval_sapir,@yuval_sapir,"Botanist, evolutionary ecologist, and director of Tel Aviv U botanical garden",Yuval Sapir,,,,,,,,
17,https://twitter.com/MarthaMerrow/status/1072753511744585728,liked,https://www.twitter.com/@susanksgolden,@susanksgolden,"Distinguished Professor at UC San Diego, Director of Center for Circadian Biology, scuba diver, lover of great novels, foodie",Susan Golden,,,,,,,,
17,https://twitter.com/MarthaMerrow/status/1072753511744585728,liked,https://www.twitter.com/@TelAvivUni,@TelAvivUni,"Leading research university in #Israel and the world. World's 8ᵗʰ in graduate #Startups, top 100 #Innovation. Be Part of the Next Big Idea.",Tel Aviv University,,,,,,,,
17,https://twitter.com/MarthaMerrow/status/1072753511744585728,liked,https://www.twitter.com/@abhilash1690,@abhilash1690,"Chronobiologist at @asrc_gc with @orieshafer. Also interested in music, philosophy, politics and sports.",Abhilash Lakshman,,,,,,,,
17,https://twitter.com/MarthaMerrow/status/1072753511744585728,liked,https://www.twitter.com/@TheBongBalok,@TheBongBalok,"Graduate student at the Chronobiology Laboratory, @jncasr. Alumnus: @SBSNISER. Leisure photographer, food enthusiast, serial chiller. https://t.co/SbyVmmo5Hz",Arijit Ghosh,,,,,,,,
17,https://twitter.com/MarthaMerrow/status/1072753511744585728,liked,https://www.twitter.com/@KarinaRatiner,@KarinaRatiner,@Weizmannscience. Interest: #CircadianClock #Immunity #Microbiome #Koala #thehitchhikers,Karina Ratiner,,,,,,,,
17,https://twitter.com/MarthaMerrow/status/1072753511744585728,liked,https://www.twitter.com/@rkuruvi1,@rkuruvi1,"Neurobiologist, Professor, fond of cats, nordic thrillers, and food.",Rejji Kuruvilla,,,,,,,,
17,https://twitter.com/MarthaMerrow/status/1072753511744585728,liked,https://www.twitter.com/@SamerHattar,@SamerHattar,"Chief and senior investigator at the NIH (Light and Circadian Rhythms)! Personal science Twitter! Works on ipRGCs, thanks to David Berson and Ignacio Provencio.",Samer Hattar,,,,,,,,
,https://twitter.com/MarthaMerrow/status/1072753511744585728,RT,https://www.twitter.com/@araujojf,@araujojf,"I am neurociclista and Neuro_Scientist that Study Biological Rhythms, Sleep, Memory and Emotion",John Araujo,2,,,,,,,
,https://twitter.com/MarthaMerrow/status/1072753511744585728,RT,https://www.twitter.com/@SamerHattar,@SamerHattar,"Chief and senior investigator at the NIH (Light and Circadian Rhythms)! Personal science Twitter! Works on ipRGCs, thanks to David Berson and Ignacio Provencio.",Samer Hattar,2,,,,,,,
7,https://twitter.com/TelAvivUni/status/1072506022357557250,liked,https://www.twitter.com/@NoyPerel,@NoyPerel,I like cats and creme brulee. Also a penguin enthusiast,Noy,,,,,,,,
7,https://twitter.com/TelAvivUni/status/1072506022357557250,liked,https://www.twitter.com/@jmescoda,@jmescoda,Emprenedor i supervivent.  Some college a l'Escola Universitària d'Empresarials.  Doctorat en Filosofia a la Universitat de la Vida,Josep Maria Escoda,,,,,,,,
7,https://twitter.com/TelAvivUni/status/1072506022357557250,liked,https://www.twitter.com/@TAUCANADA,@TAUCANADA,"Hub for #Canadianstudents at TAU International @tauintl. Short term, study abroad, and degree programs  offered in English at #TelAvivUniversity, Israel.",TAU CANADA,,,,,,,,
7,https://twitter.com/TelAvivUni/status/1072506022357557250,liked,https://www.twitter.com/@engelstad_b,@engelstad_b,"Norwegian. ,Christian ,love travelling ,Friend of Israel , history, art ,wine , architecture , aviation , politics & more .Tweet in English & Norwegian 🇳🇴",B.T.HAMMER ENGELSTAD,,,,,,,,
7,https://twitter.com/TelAvivUni/status/1072506022357557250,liked,https://www.twitter.com/@IDEAS_Immersion,@IDEAS_Immersion,"Accelerating Tel Aviv University entrepreneurs. Los Angeles & Chicago: July 14-28, 2019.",IDEAS Immersion,,,,,,,,
7,https://twitter.com/TelAvivUni/status/1072506022357557250,liked,https://www.twitter.com/@Habe40995720,@Habe40995720,,Habeb,,,,,,,,
7,https://twitter.com/TelAvivUni/status/1072506022357557250,liked,https://www.twitter.com/@curiousrikanth,@curiousrikanth,"SITian.
Current Student. 
🛤️🚦🚉🚅",Srikanth Mitra,,,,,,,,
,https://twitter.com/TelAvivUni/status/1072506022357557250,RT,https://www.twitter.com/@jmescoda,@jmescoda,Emprenedor i supervivent.  Some college a l'Escola Universitària d'Empresarials.  Doctorat en Filosofia a la Universitat de la Vida,Josep Maria Escoda,4,,,,,,,
,https://twitter.com/TelAvivUni/status/1072506022357557250,RT,https://www.twitter.com/@TAUCANADA,@TAUCANADA,"Hub for #Canadianstudents at TAU International @tauintl. Short term, study abroad, and degree programs  offered in English at #TelAvivUniversity, Israel.",TAU CANADA,4,,,,,,,
,https://twitter.com/TelAvivUni/status/1072506022357557250,RT,https://www.twitter.com/@engelstad_b,@engelstad_b,"Norwegian. ,Christian ,love travelling ,Friend of Israel , history, art ,wine , architecture , aviation , politics & more .Tweet in English & Norwegian 🇳🇴",B.T.HAMMER ENGELSTAD,4,,,,,,,
,https://twitter.com/TelAvivUni/status/1072506022357557250,RT,https://www.twitter.com/@IDEAS_Immersion,@IDEAS_Immersion,"Accelerating Tel Aviv University entrepreneurs. Los Angeles & Chicago: July 14-28, 2019.",IDEAS Immersion,4,,,,,,,
193,https://twitter.com/nowthisnews/status/1070929147772440576,liked,https://www.twitter.com/@acthealthy,@acthealthy,Gained the freshman 15 (& then some). Started running and have been fighting fat ever since! Earned degrees in exercise phys. Working in health & fitness biz.,Arlene,,,,,,,,
193,https://twitter.com/nowthisnews/status/1070929147772440576,liked,https://www.twitter.com/@zdorik_sandorik,@zdorik_sandorik,,Geralt's lovely bottom,,,,,,,,
193,https://twitter.com/nowthisnews/status/1070929147772440576,liked,https://www.twitter.com/@pica2pixel,@pica2pixel,"“The sky calls to us, and if we do not destroy ourselves, we will, one day, venture to the stars.”–Carl Sagan, stardust {with my starman, SweetTom}",IamLinda🧚‍♀️,,,,,,,,
193,https://twitter.com/nowthisnews/status/1070929147772440576,liked,https://www.twitter.com/@submerge2001,@submerge2001,"there is,there for I am",Alen,,,,,,,,
193,https://twitter.com/nowthisnews/status/1070929147772440576,liked,https://www.twitter.com/@NoyPerel,@NoyPerel,I like cats and creme brulee. Also a penguin enthusiast,Noy,,,,,,,,
193,https://twitter.com/nowthisnews/status/1070929147772440576,liked,https://www.twitter.com/@ASUHaifa,@ASUHaifa,American Society of the University of Haifa (ASUH) supports Israel's most innovative and diverse university from the U.S.,ASUH - U. of Haifa,,,,,,,,
193,https://twitter.com/nowthisnews/status/1070929147772440576,liked,https://www.twitter.com/@thewitchywoman_,@thewitchywoman_,so it goes.,persephone 𖤐,,,,,,,,
193,https://twitter.com/nowthisnews/status/1070929147772440576,liked,https://www.twitter.com/@Thomas_Antonson,@Thomas_Antonson,"I write adult fiction, I love kissing, and I speak fluent sarcasm. Voting Blue No Matter Who in 2020. 18+ ONLY #eroticaauthor,",L'Enfer,,,,,,,,
193,https://twitter.com/nowthisnews/status/1070929147772440576,liked,https://www.twitter.com/@_eece,@_eece,,Reece Lufkin,,,,,,,,
193,https://twitter.com/nowthisnews/status/1070929147772440576,liked,https://www.twitter.com/@BMcAdam27,@BMcAdam27,Proud father. Hockey and lacrosse fan,BMcAdam,,,,,,,,
193,https://twitter.com/nowthisnews/status/1070929147772440576,liked,https://www.twitter.com/@edgar_tom,@edgar_tom,,Tom Edgar,,,,,,,,
193,https://twitter.com/nowthisnews/status/1070929147772440576,liked,https://www.twitter.com/@InkoomNana,@InkoomNana,am interested in music and story books,Kwasi Inkoom,,,,,,,,
193,https://twitter.com/nowthisnews/status/1070929147772440576,liked,https://www.twitter.com/@IbarraCharlie,@IbarraCharlie,,Trump's Fragile Ego,,,,,,,,
193,https://twitter.com/nowthisnews/status/1070929147772440576,liked,https://www.twitter.com/@cheryl_lovallo,@cheryl_lovallo,"designer, grandmother, living at the lake",Cheryl Lovallo,,,,,,,,
193,https://twitter.com/nowthisnews/status/1070929147772440576,liked,https://www.twitter.com/@FredKeithArthur,@FredKeithArthur,"EQUALITY ❤ , KINDNESS ✌ , HAPPY 😀
 Be Kind To One Another ☺",Freddie K. Arthur,,,,,,,,
193,https://twitter.com/nowthisnews/status/1070929147772440576,liked,https://www.twitter.com/@_yazrocks,@_yazrocks,"White Supremacy is the root of what's wrong with the U.S. Antiracism is a solution. Wife, mother #EnslavedDescendant #PassHR40 #BLM #antiracist",Stay at home like GenX,,,,,,,,
193,https://twitter.com/nowthisnews/status/1070929147772440576,liked,https://www.twitter.com/@LexieZorrilla,@LexieZorrilla,from the ghetto to the getty 🤟,lexuuu,,,,,,,,
193,https://twitter.com/nowthisnews/status/1070929147772440576,liked,https://www.twitter.com/@savalejandra,@savalejandra,🇻🇪,$av,,,,,,,,
193,https://twitter.com/nowthisnews/status/1070929147772440576,liked,https://www.twitter.com/@Oresireh,@Oresireh,,cloud maestro ☁️,,,,,,,,
193,https://twitter.com/nowthisnews/status/1070929147772440576,liked,https://www.twitter.com/@planet_sabotage,@planet_sabotage,Fashion and Make-Up Artist and Passionate Blogger,PlanetSabotage,,,,,,,,
193,https://twitter.com/nowthisnews/status/1070929147772440576,liked,https://www.twitter.com/@Bleablox,@Bleablox,Things have changed but the result is still hidden in the process,Luis Garcia,,,,,,,,
193,https://twitter.com/nowthisnews/status/1070929147772440576,liked,https://www.twitter.com/@deStinEE_MaRie5,@deStinEE_MaRie5,Stay Great 🗣,Destinee💤,,,,,,,,
193,https://twitter.com/nowthisnews/status/1070929147772440576,liked,https://www.twitter.com/@Luka_Stroud,@Luka_Stroud,"Names Luka,  im a furry and a gamer and that is pretty much it.",Luka Stroud,,,,,,,,
193,https://twitter.com/nowthisnews/status/1070929147772440576,liked,https://www.twitter.com/@ohelshazli,@ohelshazli,@,Omar El Shazli,,,,,,,,
193,https://twitter.com/nowthisnews/status/1070929147772440576,liked,https://www.twitter.com/@fan_brunet,@fan_brunet,hi. 🇫🇷 // 🇧🇪,Fann de toi,,,,,,,,
193,https://twitter.com/nowthisnews/status/1070929147772440576,liked,https://www.twitter.com/@tor1azc,@tor1azc,Even Betty Crocker burns the odd cake!,Anthony Campbell,,,,,,,,
193,https://twitter.com/nowthisnews/status/1070929147772440576,liked,https://www.twitter.com/@karlaparm,@karlaparm,"you wanna live like common people, you wanna see whatever common people see, wanna sleep with common people, you wanna sleep with common people like me",karla rivera,,,,,,,,
193,https://twitter.com/nowthisnews/status/1070929147772440576,liked,https://www.twitter.com/@trizsja,@trizsja,Miami MUA | IG: @trizsja,Trizsja,,,,,,,,
193,https://twitter.com/nowthisnews/status/1070929147772440576,liked,https://www.twitter.com/@EverthingPride,@EverthingPride,"🏳‍🌈
Personlicher Account und Kunst retweets",lorena,,,,,,,,
193,https://twitter.com/nowthisnews/status/1070929147772440576,liked,https://www.twitter.com/@DevonBroeske,@DevonBroeske,Black Dad/Therapist/Educator/Human #BlackLivesMatter #Humanity4All #OneNation 🇸🇾🇺🇸🇬🇭 #PanAfrica #HeForShe #racistreplays #TruthMedicine #ThisIsAmerica,Devon Broeske,,,,,,,,
193,https://twitter.com/nowthisnews/status/1070929147772440576,liked,https://www.twitter.com/@anahifon_,@anahifon_,professional clown / idkhow stan,anahi,,,,,,,,
193,https://twitter.com/nowthisnews/status/1070929147772440576,liked,https://www.twitter.com/@TelAvivUni,@TelAvivUni,"Leading research university in #Israel and the world. World's 8ᵗʰ in graduate #Startups, top 100 #Innovation. Be Part of the Next Big Idea.",Tel Aviv University,,,,,,,,
193,https://twitter.com/nowthisnews/status/1070929147772440576,liked,https://www.twitter.com/@LukeShields9,@LukeShields9,,Luke Shields,,,,,,,,
193,https://twitter.com/nowthisnews/status/1070929147772440576,liked,https://www.twitter.com/@TinyWheeinut,@TinyWheeinut,Go hug a tree and tell a kitty they’re cute,Marie missed this stan bird app,,,,,,,,
193,https://twitter.com/nowthisnews/status/1070929147772440576,liked,https://www.twitter.com/@alex_geyser,@alex_geyser,"He/him. 'Give me your tired, your poor,
Your huddled masses yearning to breathe free,
The wretched refuse of your teeming shore.' - Emma Lazarus",alex,,,,,,,,
193,https://twitter.com/nowthisnews/status/1070929147772440576,liked,https://www.twitter.com/@vansoomlieve,@vansoomlieve,CEvansieforlife/ Månster/ Fanfic writer and photo editor. Love my squad ❤️ @JelenaPopovic_E ❤/@i_am_grootjen ❤/  @lumimoher❤ / Carpe Diem. Don't move,Lieve Van Soom,,,,,,,,
193,https://twitter.com/nowthisnews/status/1070929147772440576,liked,https://www.twitter.com/@sheribdoyle,@sheribdoyle,"40 something vegetarian-travel blogger, freelance writer, digital nomad, traveling the world while I query my first novel.",Sheri B Doyle,,,,,,,,
193,https://twitter.com/nowthisnews/status/1070929147772440576,liked,https://www.twitter.com/@souptikm_27,@souptikm_27,FML.,Souptik,,,,,,,,
193,https://twitter.com/nowthisnews/status/1070929147772440576,liked,https://www.twitter.com/@sadphic,@sadphic,guilty promises,ACAB💧💖,,,,,,,,
193,https://twitter.com/nowthisnews/status/1070929147772440576,liked,https://www.twitter.com/@Veronic83084594,@Veronic83084594,,Veronica B,,,,,,,,
,https://twitter.com/nowthisnews/status/1070929147772440576,RT,https://www.twitter.com/@cwalla04,@cwalla04,"Teacher in Mparntwe (Alice Springs), Australia. She/Her/Hers.",Cassie,79,,,,,,,
,https://twitter.com/nowthisnews/status/1070929147772440576,RT,https://www.twitter.com/@lana_lou,@lana_lou,From the ashes we shall rise to SAVE THE WORLD... Plus Z Nation Rules..,Elena Thompson,79,,,,,,,
